customer_id,signup_date,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000356210,54:02.0,68,Female,49105.94,bachelor,single,0,33,two_year,credit_card,No,0,39.85,1411.78,2,1,0,0,0,0,0,1,1,3,1,3,1,0,14,656,0
CUST0000225680,54:00.7,34,Female,71499.34,high_school,married,0,48,two_year,bank_transfer,Yes,1,103.09,5435.52,3,1,1,0,1,1,1,1,0,9,2,1,0,25.41,42,682,0
CUST0000385630,54:02.2,35,Male,109510.55,college,divorced,0,20,two_year,bank_transfer,No,0,105.47,2221.02,3,1,1,0,1,0,0,1,0,5,1,4,0,21.58,170,641,0
CUST0000558368,54:04.4,25,Female,250000,bachelor,single,1,23,two_year,credit_card,No,0,109.13,2658.55,5,1,1,1,1,0,1,0,1,9,0,1,3,31.71,44,787,0
CUST0000460626,54:03.2,48,Male,78534.43,college,married,0,72,two_year,bank_transfer,No,0,122,6559.01,3,0,1,0,0,0,1,1,1,9,0,0,0,61.63,34,611,0
CUST0000625028,54:05.4,49,Female,65875.5,bachelor,single,1,72,two_year,credit_card,Yes,0,90.35,5888.21,4,1,1,1,0,0,0,1,0,3,2,2,1,19.1,99,,0
CUST0000622347,54:05.4,38,Male,20000,college,married,0,14,one_year,bank_transfer,Yes,0,63.96,887.21,2,1,1,1,0,0,0,0,0,2,0,0,0,29.28,19,583,0
CUST0000245844,54:00.8,51,Male,51516.59,college,married,1,20,one_year,bank_transfer,No,0,108.54,2130.36,4,1,1,0,0,1,0,0,0,2,0,1,1,39.17,9,658,1
CUST0000095740,53:58.8,63,Male,108555.62,high_school,married,0,2,two_year,electronic_check,Yes,0,106.93,228.74,4,1,1,1,0,1,0,1,0,,0,1,0,16.2,135,735,0
CUST0000665986,54:05.6,48,Male,42122.98,college,married,0,1,one_year,credit_card,Yes,0,43.59,43.12,2,0,0,0,0,0,1,0,1,6,1,4,0,0,81,593,0
CUST0000675216,54:05.7,68,Female,137571.1,high_school,married,0,13,two_year,credit_card,Yes,1,59.05,774.07,3,1,1,1,1,1,1,0,0,3,0,2,0,55.88,104,676,0
CUST0000262301,54:00.9,44,Female,44396.48,bachelor,married,0,72,one_year,credit_card,Yes,0,76.44,5610.91,1,1,1,1,0,0,1,0,0,2,3,4,0,27.78,4,835,0
CUST0000343900,54:01.9,48,Female,51173.12,college,divorced,0,7,month_to_month,credit_card,Yes,0,66.58,489.81,1,1,1,0,0,1,0,1,1,9,0,3,0,15.88,192,650,0
CUST0000128208,53:59.5,67,Male,26420.76,master,married,1,48,two_year,credit_card,Yes,1,67.07,3251.8,3,1,1,1,1,1,1,1,1,9,0,0,0,19.52,16,538,1
CUST0000023661,53:58.3,55,Female,48840.29,bachelor,married,2,1,month_to_month,bank_transfer,Yes,0,97.57,90.01,4,1,1,1,1,1,0,1,0,,0,0,0,46.94,46,711,0
CUST0000380938,54:02.2,52,Female,83444.49,phd,single,0,4,month_to_month,bank_transfer,No,0,60.61,219.64,1,0,0,0,0,0,0,0,0,8,0,2,0,0,55,500,0
CUST0000172656,53:59.8,52,Female,35736.13,bachelor,single,2,13,two_year,credit_card,Yes,0,125.51,1503.2,2,1,1,0,0,1,0,0,0,4,,4,0,61.23,48,681,0
CUST0000462774,54:03.2,41,Female,74550.75,college,divorced,1,25,one_year,credit_card,Yes,0,89.98,2156.15,3,1,1,0,0,0,0,0,1,7,1,3,0,43.99,20,652,0
CUST0000074458,53:58.6,19,Male,20000,master,married,0,65,two_year,bank_transfer,Yes,0,61.52,4234.69,1,0,0,0,0,0,0,1,1,9,1,1,2,0,32,451,0
CUST0000507435,54:04.1,41,Female,29616.05,college,single,2,7,two_year,credit_card,Yes,0,58.56,380.3,3,1,1,1,1,0,0,1,0,9,0,1,0,134.57,1,591,0
CUST0000212564,54:00.6,25,Female,22001.11,college,single,0,15,one_year,credit_card,No,0,94.3,1351.44,4,0,1,0,0,0,1,0,0,8,0,2,0,94.95,23,673,0
CUST0000219579,54:00.6,45,Female,20000,college,divorced,0,58,one_year,bank_transfer,Yes,1,79.48,4836.38,2,0,1,0,0,0,0,0,0,3,1,7,0,24.64,80,683,0
CUST0000671938,54:05.7,43,Male,205599.27,bachelor,married,0,21,one_year,electronic_check,Yes,0,53,702.83,2,0,1,1,1,0,1,0,1,7,0,3,1,89.08,10,721,0
CUST0000648814,54:05.5,48,Male,,college,married,1,23,one_year,credit_card,Yes,0,90.07,1383.55,5,1,1,0,0,0,0,1,0,3,0,1,1,37.32,58,739,0
CUST0000544802,54:04.3,24,Male,26094,college,single,2,24,one_year,credit_card,Yes,0,100.51,2514.72,2,1,1,0,1,1,0,1,0,8,1,2,0,18.97,24,741,0
CUST0000111701,53:59.4,52,Female,47633.67,bachelor,married,1,26,one_year,mailed_check,Yes,0,86.15,2039.43,1,0,1,0,1,0,1,0,0,7,1,1,0,27.7,13,786,0
CUST0000500141,54:04.0,34,Female,31615.25,bachelor,married,0,24,two_year,electronic_check,Yes,0,62.66,1594.88,3,1,0,0,0,0,1,0,1,6,0,1,0,0,24,665,0
CUST0000447737,54:03.1,84,Female,97316.46,high_school,married,0,13,one_year,credit_card,Yes,0,100.3,1329.14,3,1,1,1,0,1,0,1,0,2,0,0,0,27.62,2,615,0
CUST0000685585,54:05.7,39,Female,27311.65,master,divorced,1,20,one_year,bank_transfer,Yes,1,90.24,1708.18,6,0,1,1,1,1,0,0,1,6,1,0,1,17.71,18,731,0
CUST0000419567,54:03.0,21,Male,31742.21,bachelor,married,0,33,two_year,credit_card,Yes,0,99.46,3234.46,2,0,1,1,1,0,0,0,0,4,1,5,0,33.66,5,691,0
CUST0000675473,54:05.7,30,Male,71785.24,college,single,3,12,one_year,credit_card,Yes,1,147.02,1773.04,4,1,1,0,1,1,0,1,1,6,3,3,0,27.77,57,680,0
CUST0000315529,54:01.8,18,Male,31976.75,master,divorced,2,26,two_year,bank_transfer,Yes,0,61.19,1611.76,3,1,0,0,0,0,0,0,1,5,1,2,0,,40,566,0
CUST0000516566,54:04.1,38,Female,77093.18,bachelor,married,2,2,one_year,credit_card,Yes,1,112.33,203.89,5,1,1,0,1,0,0,1,1,8,2,3,0,43.23,2,681,0
CUST0000374913,54:02.1,49,Female,,phd,single,0,17,one_year,credit_card,Yes,0,117.06,1951.75,1,1,1,0,0,0,1,0,1,7,1,4,0,34.52,119,703,0
CUST0000660043,54:05.6,69,Female,68755.79,high_school,single,0,58,one_year,credit_card,Yes,0,94.22,5806.37,2,1,1,0,0,0,1,1,0,3,0,1,0,24.72,34,850,0
CUST0000035546,53:58.4,26,Male,72668.86,college,divorced,0,17,one_year,mailed_check,No,0,75.42,1319.33,5,0,0,0,0,0,0,1,0,7,0,1,0,0,1,677,0
CUST0000465312,54:03.2,35,Female,58297.87,master,divorced,1,30,two_year,bank_transfer,Yes,1,83.4,2331.19,2,1,1,0,0,0,0,0,1,9,,4,0,75.53,13,719,0
CUST0000390963,54:02.2,25,Male,113345.44,college,single,1,13,two_year,credit_card,Yes,0,128.86,1631.93,4,1,1,0,0,0,1,0,1,7,1,0,0,6.09,10,647,0
CUST0000486650,54:03.3,48,Male,44178.08,high_school,married,0,1,one_year,credit_card,Yes,0,73.87,73.21,2,1,1,0,1,1,1,0,0,7,1,1,1,24.43,9,607,0
CUST0000233966,54:00.7,55,Male,20000,college,single,0,10,two_year,bank_transfer,Yes,0,95.24,962.61,2,1,1,0,0,0,0,1,1,3,1,2,1,25.55,2,850,0
CUST0000680160,54:05.7,57,Female,110253.57,master,single,0,38,one_year,mailed_check,Yes,0,97.26,3409.22,3,0,1,1,0,0,0,0,1,4,1,0,1,40.47,104,715,0
CUST0000020066,53:58.3,33,Male,56520.45,bachelor,married,0,6,one_year,mailed_check,Yes,0,85.28,549.19,2,1,1,0,1,0,0,0,0,9,0,2,0,20.97,21,659,0
CUST0000133985,53:59.5,53,Male,51882.94,high_school,single,1,4,one_year,electronic_check,Yes,1,103.46,280.49,1,1,1,1,0,1,0,0,0,6,0,0,0,36.39,66,654,0
CUST0000706580,54:06.5,58,Male,22731.53,master,married,2,11,two_year,credit_card,Yes,0,98.4,1079.08,3,1,1,1,0,0,1,1,0,6,2,3,0,15.32,31,,0
CUST0000224697,54:00.6,33,Female,74344.96,high_school,divorced,0,1,one_year,bank_transfer,Yes,0,102.78,99.26,4,1,1,0,1,1,0,1,1,9,0,1,0,13.27,38,799,0
CUST0000372783,54:02.1,40,Male,55727.48,high_school,married,1,32,one_year,mailed_check,Yes,0,56.81,1346.52,1,1,1,0,0,0,0,0,0,6,0,1,1,10.81,8,607,0
CUST0000340398,54:01.9,42,Male,35426.55,master,married,1,1,two_year,mailed_check,Yes,0,68.71,66.28,1,1,1,0,0,0,0,1,0,9,0,1,0,7.12,44,601,0
CUST0000454484,54:03.2,34,Male,35740.13,college,married,0,7,one_year,mailed_check,No,1,51.16,324.32,1,1,0,0,0,0,0,1,1,4,2,2,0,0,26,735,0
CUST0000723378,54:06.6,37,Male,29855.28,high_school,single,0,30,two_year,bank_transfer,Yes,0,98.23,3145.54,5,1,1,0,1,1,0,1,1,9,1,1,0,51.95,44,734,0
CUST0000664424,54:05.6,53,Male,89594.32,master,divorced,1,49,two_year,bank_transfer,Yes,1,91.31,3110.76,3,1,1,0,1,0,0,1,0,7,0,0,0,46.12,48,583,0
CUST0000099358,53:58.8,31,Female,141827.09,college,widowed,3,1,one_year,electronic_check,Yes,0,73.02,76.1,3,0,0,0,0,0,0,1,1,5,2,2,0,0,28,633,0
CUST0000207814,54:00.6,33,Male,51658.24,bachelor,single,0,29,two_year,credit_card,Yes,0,105,2221.04,2,1,1,0,0,1,0,1,1,9,1,3,0,47.13,77,593,0
CUST0000541225,54:04.3,39,Female,163401.54,bachelor,single,2,72,one_year,bank_transfer,Yes,0,43.56,3362.85,1,0,0,0,0,0,0,0,0,8,0,3,0,0,15,586,0
CUST0000319502,54:01.8,28,Male,20000,master,single,1,29,two_year,bank_transfer,Yes,0,78.26,2153.63,1,1,1,0,0,1,1,1,1,9,1,7,0,15.88,5,699,0
CUST0000721337,54:06.6,49,Male,79151.26,phd,widowed,0,23,two_year,credit_card,Yes,0,63.65,1353.66,1,1,1,0,1,0,0,1,1,1,2,4,0,87.09,68,,0
CUST0000644906,54:05.5,57,Male,41061.11,bachelor,divorced,2,15,one_year,credit_card,Yes,0,78.31,1172.67,1,1,1,1,1,0,0,0,1,7,0,1,1,10.53,23,665,0
CUST0000366551,54:02.1,77,Female,101959.41,high_school,married,0,11,two_year,mailed_check,Yes,0,87.36,1044.77,5,1,1,0,0,0,1,1,1,7,1,0,0,,7,456,1
CUST0000668094,54:05.6,18,Male,54499.26,college,married,0,2,two_year,electronic_check,Yes,0,106.4,225.49,2,1,1,0,0,0,0,1,1,9,0,2,0,29.69,64,546,0
CUST0000380224,54:02.2,34,Male,24715.48,bachelor,divorced,0,6,two_year,bank_transfer,No,0,56.22,323.23,1,1,1,1,1,1,0,1,1,8,0,1,2,39.42,72,817,0
CUST0000679878,54:05.7,64,Female,45617.31,high_school,single,1,14,two_year,bank_transfer,Yes,1,60.88,785.83,3,1,1,1,1,1,1,0,1,5,0,1,0,17.42,2,658,0
CUST0000570021,54:04.4,43,Male,118155.92,college,married,3,8,one_year,credit_card,Yes,0,77.05,556.76,3,1,1,0,1,0,0,1,1,2,0,0,0,,90,637,0
CUST0000202236,54:00.5,34,Male,,master,married,0,63,two_year,electronic_check,Yes,0,118.01,8093.71,6,1,1,1,1,0,1,0,0,9,1,1,0,82.37,7,754,0
CUST0000389287,54:02.2,24,Male,56785.76,master,single,1,64,one_year,bank_transfer,Yes,0,39.45,1888.02,2,1,1,0,1,1,0,1,1,2,0,2,1,22.7,30,850,1
CUST0000346055,54:02.0,30,Female,58618.26,bachelor,married,0,17,two_year,credit_card,Yes,0,60.66,682.96,1,1,1,0,0,1,1,1,1,9,1,3,0,45.36,71,607,0
CUST0000334936,54:01.9,56,Female,88510.27,master,divorced,0,22,one_year,electronic_check,No,0,95.62,2006.45,3,1,1,1,0,0,0,0,1,3,0,2,0,34.24,63,565,0
CUST0000291984,54:01.0,40,Male,31409.79,bachelor,married,2,7,two_year,bank_transfer,Yes,0,120.34,769.37,4,0,1,0,0,0,1,1,1,4,1,2,0,25.48,29,595,0
CUST0000241491,54:00.7,40,Female,32596.99,bachelor,single,0,27,one_year,credit_card,Yes,0,119.34,3030.67,3,1,1,0,1,0,0,0,0,9,0,0,1,45.62,39,526,0
CUST0000314611,54:01.8,28,Female,61439.32,bachelor,single,0,13,one_year,bank_transfer,Yes,0,108.5,1508.16,5,0,1,0,1,0,1,1,0,4,1,2,0,14.99,16,758,0
CUST0000193195,53:59.9,31,Female,90694.48,bachelor,single,0,20,two_year,bank_transfer,Yes,0,91.46,1814.92,1,1,1,0,0,0,0,0,0,9,0,2,2,50.91,10,614,0
CUST0000489778,54:03.4,39,Male,46435.77,master,married,0,4,one_year,mailed_check,Yes,0,87.41,352.03,3,1,1,0,1,1,0,1,1,9,3,4,0,15.16,24,678,0
CUST0000619562,54:05.4,60,Male,40111.09,master,divorced,0,4,one_year,electronic_check,Yes,0,58.46,226.64,1,0,1,1,1,1,0,1,1,9,0,2,1,83.07,191,657,0
CUST0000186079,53:59.8,77,Female,199664.51,high_school,single,1,2,one_year,electronic_check,Yes,0,89,188.91,1,0,1,0,1,1,0,1,1,8,2,4,0,33.46,84,699,0
CUST0000110999,53:59.4,45,Male,71749.37,bachelor,single,0,20,one_year,credit_card,No,0,100.33,2130.26,2,1,1,1,0,0,0,1,0,6,1,2,0,11.59,3,587,0
CUST0000066072,53:58.6,71,Male,46328.07,high_school,single,0,38,one_year,electronic_check,No,0,113.29,3111.68,4,1,1,0,0,0,1,1,0,9,1,2,2,,7,706,0
CUST0000339584,54:01.9,32,Male,45908.17,college,married,0,31,one_year,credit_card,Yes,1,84.36,2684.7,2,1,1,0,1,0,1,0,1,6,0,0,0,37.84,37,808,0
CUST0000119839,53:59.4,20,Male,37606.32,college,married,1,2,month_to_month,mailed_check,No,0,89.81,114.16,1,1,1,1,0,0,1,1,0,4,1,1,0,30.97,82,563,0
CUST0000287991,54:01.0,47,Other,28070.47,bachelor,married,2,41,one_year,credit_card,Yes,0,90.02,2832.52,2,1,1,0,0,0,0,1,0,8,1,3,0,9.58,6,724,0
CUST0000710154,54:06.5,18,Male,32728.65,phd,married,0,21,one_year,credit_card,Yes,0,94.75,2000.32,2,0,1,0,0,1,0,0,1,9,1,2,1,11.69,92,841,0
CUST0000262441,54:00.9,29,Male,55726.43,bachelor,single,2,11,two_year,credit_card,No,0,89.29,1027.46,4,0,1,1,1,0,1,1,0,9,0,2,0,20.38,47,605,0
CUST0000022928,53:58.3,32,Female,35859.26,bachelor,single,2,21,one_year,bank_transfer,Yes,0,76.23,1200.51,2,0,1,1,0,1,0,0,0,2,1,3,1,67.62,31,772,0
CUST0000484385,54:03.3,51,Female,21996.28,college,married,0,1,one_year,credit_card,Yes,0,65.25,62.83,2,0,1,1,1,0,0,0,1,9,1,1,2,6.89,58,786,0
CUST0000485991,54:03.3,69,Female,42397.17,bachelor,widowed,1,6,two_year,bank_transfer,Yes,0,98.04,568.46,2,1,1,1,0,0,0,1,0,6,2,3,0,17.84,7,684,0
CUST0000246800,54:00.8,58,Male,117948.33,master,divorced,1,32,one_year,credit_card,Yes,0,56.91,1970.71,1,1,1,0,0,1,1,1,0,8,0,1,0,18.86,33,555,0
CUST0000236999,54:00.7,53,Female,117016.15,master,married,0,47,one_year,bank_transfer,Yes,0,128.86,4647.44,4,1,1,0,0,0,0,1,1,8,0,1,0,98.29,19,741,0
CUST0000493393,54:03.4,55,Female,59383.57,bachelor,single,0,8,one_year,mailed_check,Yes,0,86.82,677.91,1,1,1,0,1,0,1,1,1,9,0,0,1,58.34,94,760,0
CUST0000173913,53:59.8,44,Male,90850.68,bachelor,married,2,6,one_year,electronic_check,Yes,0,103.39,654.92,1,1,1,1,0,0,1,0,1,8,0,0,0,67.77,9,685,0
CUST0000301521,54:01.7,34,Female,45596.78,college,single,2,17,one_year,bank_transfer,Yes,0,57.08,962.66,1,1,0,0,0,0,1,1,0,9,2,3,1,0,1,803,0
CUST0000444592,54:03.1,30,Female,43284.39,bachelor,widowed,1,4,one_year,credit_card,Yes,0,140.05,552.11,6,1,1,0,0,1,0,1,0,9,1,3,0,37.87,40,598,0
CUST0000294473,54:01.1,26,Female,75908.02,master,married,1,12,one_year,electronic_check,Yes,0,113.05,1461.92,5,1,1,0,0,0,0,1,0,4,4,6,0,18.89,20,651,0
CUST0000265147,54:00.9,30,Male,55268.77,college,divorced,0,10,two_year,bank_transfer,No,1,99.08,1065.08,3,1,1,1,1,1,0,1,0,5,1,1,1,15.11,4,850,0
CUST0000088547,53:58.7,27,Male,28528.39,college,single,1,41,two_year,mailed_check,Yes,0,63.33,2738.36,2,1,1,0,1,1,1,1,0,4,0,0,0,79.67,36,656,0
CUST0000483520,54:03.3,19,Male,68403.75,high_school,married,0,50,two_year,bank_transfer,No,1,90.09,4054.98,1,1,1,0,1,0,1,1,0,3,0,0,0,60.43,205,850,0
CUST0000281006,54:01.0,33,Male,107954.3,master,single,0,4,one_year,credit_card,Yes,0,117.41,483.95,6,1,1,1,1,0,0,1,0,8,,2,0,34.66,12,642,0
CUST0000156053,53:59.7,72,Male,29404.3,college,married,2,7,two_year,mailed_check,Yes,1,141.96,905.2,5,1,1,0,1,1,0,0,1,7,0,0,0,24.18,85,653,0
CUST0000615148,54:05.3,33,Female,55981.49,high_school,divorced,0,15,one_year,credit_card,Yes,0,94.42,1506.64,1,0,1,0,1,0,1,1,0,4,0,2,0,47.34,58,733,0
CUST0000594710,54:04.6,35,Female,81838.03,high_school,single,0,24,one_year,credit_card,Yes,0,100.12,2209.19,4,0,1,0,1,0,1,0,1,1,2,3,0,90.27,21,643,1
CUST0000721391,54:06.6,48,Male,87127.11,college,married,0,1,two_year,bank_transfer,No,0,101.67,75.25,1,1,1,1,0,0,1,0,0,9,1,1,2,82.82,62,687,0
CUST0000696684,54:05.8,43,Male,30840.37,bachelor,married,1,26,one_year,credit_card,No,1,109.7,2977,3,0,1,0,0,0,1,0,1,8,0,2,2,56.23,105,850,0
CUST0000241633,54:00.7,48,Female,97202.82,college,married,0,4,one_year,electronic_check,No,0,69.56,204.75,3,1,1,0,1,0,0,0,1,5,0,0,0,23.55,66,706,0
CUST0000677791,54:05.7,48,Female,30636.24,bachelor,married,3,1,one_year,credit_card,Yes,0,106.28,105.46,4,1,1,1,0,0,0,1,1,7,2,3,0,44.79,18,782,0
CUST0000332305,54:01.9,52,Female,26888.18,college,married,1,4,two_year,bank_transfer,Yes,0,75.82,288.22,1,1,1,1,0,1,1,1,1,9,0,1,0,47.22,127,761,0
CUST0000182728,53:59.8,37,Female,38705.78,college,single,1,5,one_year,mailed_check,Yes,1,88.24,453.53,2,1,1,0,0,0,1,1,0,6,1,1,0,45.64,71,674,0
CUST0000092160,53:58.7,42,Female,47767.63,college,single,0,19,two_year,bank_transfer,Yes,0,71.97,1453.59,2,0,1,0,0,0,1,1,1,9,0,0,1,50.55,47,684,0
CUST0000344825,54:02.0,90,Male,40425.17,phd,single,0,16,one_year,credit_card,Yes,0,94.98,1613.74,2,0,1,1,0,0,0,0,1,7,1,3,1,34.68,18,664,0
CUST0000055640,53:58.5,18,Male,22550.55,high_school,divorced,0,11,one_year,mailed_check,Yes,0,67.76,676.81,1,1,1,1,0,0,1,0,1,8,0,1,0,51.96,1,,0
CUST0000457020,54:03.2,51,Female,90774.5,master,single,0,11,two_year,credit_card,Yes,0,78.34,783.4,3,1,1,1,1,0,1,0,0,7,0,0,0,103.9,85,850,0
CUST0000629235,54:05.4,35,Male,32801.58,master,married,0,33,month_to_month,bank_transfer,Yes,0,87.96,2907.53,4,1,0,0,0,0,1,0,1,3,0,2,0,0,95,801,1
CUST0000409037,54:02.9,40,Male,54703.65,college,married,0,1,one_year,credit_card,No,1,55.3,60.19,2,1,0,0,0,0,0,0,1,9,0,2,0,0,16,751,0
CUST0000011222,53:58.3,46,Male,85197.13,high_school,single,1,32,two_year,credit_card,Yes,0,86.08,2748.05,2,1,1,0,1,1,1,0,0,4,1,1,2,31.38,80,818,0
CUST0000469289,54:03.2,36,Male,38640.87,bachelor,married,1,16,one_year,credit_card,No,0,92.89,1427.01,3,1,1,0,1,0,0,0,1,9,0,2,1,15.09,19,739,0
CUST0000483179,54:03.3,43,Male,30936.88,college,married,2,72,one_year,credit_card,Yes,0,94.01,6599.46,5,1,1,1,0,0,1,1,0,2,0,1,0,16.08,114,591,0
CUST0000457974,54:03.2,42,Male,20000,college,married,1,5,two_year,credit_card,Yes,0,77.95,352.34,1,1,1,1,1,0,0,1,1,6,0,1,0,39.35,64,817,0
CUST0000173816,53:59.8,50,Male,21023.1,high_school,single,0,11,one_year,credit_card,Yes,0,144.59,1686.04,6,1,1,0,0,0,1,0,0,1,0,0,1,32.83,39,849,0
CUST0000132293,53:59.5,63,Male,50993.56,bachelor,married,1,72,one_year,credit_card,Yes,0,72.87,5567.04,1,1,1,1,0,0,0,0,1,5,0,0,0,31.74,28,622,0
CUST0000588768,54:04.6,18,Male,58597.83,phd,divorced,1,29,two_year,bank_transfer,Yes,0,58.56,1534.26,2,1,1,0,1,0,0,1,1,4,0,2,0,15.53,6,797,0
CUST0000649854,54:05.5,55,Female,23407.59,bachelor,married,1,55,two_year,electronic_check,Yes,0,114.55,6428.88,1,0,1,1,1,0,0,0,0,2,1,1,0,66.64,25,754,0
CUST0000427154,54:03.0,43,Female,65362.68,bachelor,single,1,18,one_year,electronic_check,Yes,1,63.95,1204.27,1,1,1,0,1,1,1,0,1,7,0,3,0,43.88,21,691,0
CUST0000646696,54:05.5,57,Male,49972.5,high_school,single,0,27,one_year,electronic_check,Yes,1,115.02,2957.9,2,1,1,1,1,0,0,0,0,4,0,2,0,62.02,169,740,0
CUST0000501554,54:04.1,19,Male,75040.44,master,married,0,4,one_year,electronic_check,Yes,0,76.02,292.96,3,1,1,0,1,0,0,0,1,5,0,1,0,32.7,97,,0
CUST0000510657,54:04.1,22,Female,20154.68,college,married,0,21,two_year,electronic_check,Yes,0,53.04,1018.32,1,1,1,1,1,0,0,0,1,7,0,0,0,,111,713,0
CUST0000340711,54:01.9,58,Male,58455.84,college,married,3,32,two_year,bank_transfer,Yes,1,125.52,4245.93,4,1,1,0,1,0,1,0,1,8,0,1,1,24.46,30,754,0
CUST0000528053,54:04.2,49,Male,80356.19,high_school,single,1,7,two_year,bank_transfer,No,0,86.3,400.99,3,1,1,0,1,0,0,1,1,8,0,0,0,45.61,43,575,0
CUST0000294869,54:01.1,34,Male,60254.79,bachelor,married,0,6,two_year,bank_transfer,Yes,0,77.9,435.29,2,1,1,1,1,0,0,1,1,4,1,3,0,66.87,24,658,0
CUST0000434826,54:03.1,18,Female,20000,college,divorced,0,32,two_year,credit_card,Yes,1,55.72,1345.66,1,1,0,0,0,0,1,1,1,6,0,4,0,0,2,692,0
CUST0000696852,54:05.8,42,Female,65236.27,master,married,1,4,two_year,bank_transfer,No,0,133.1,514.66,5,1,1,1,1,1,1,1,1,4,2,4,2,,2,712,0
CUST0000204245,54:00.5,32,Male,,college,single,0,15,two_year,credit_card,Yes,1,64.62,987.75,2,0,0,0,0,0,0,1,1,2,2,3,0,0,42,850,0
CUST0000627107,54:05.4,38,Female,108742.46,bachelor,married,1,4,two_year,credit_card,Yes,1,95.24,403.5,3,0,1,0,0,0,1,1,1,8,0,2,0,14.96,8,695,0
CUST0000188147,53:59.8,18,Female,67446.88,bachelor,single,0,72,one_year,bank_transfer,No,0,124.24,8635.53,6,0,1,1,1,1,0,0,0,4,0,0,0,16.7,77,,0
CUST0000122859,53:59.5,55,Female,23689.72,high_school,widowed,1,16,two_year,credit_card,Yes,0,115.55,1282.34,4,1,1,0,1,0,0,1,0,3,0,1,0,67.13,57,719,0
CUST0000245454,54:00.8,38,Female,54796.18,high_school,divorced,1,10,two_year,credit_card,Yes,0,125.59,1257.02,4,1,1,0,0,0,0,1,0,6,1,2,1,,10,730,0
CUST0000466987,54:03.2,44,Female,25488.65,high_school,married,1,30,one_year,bank_transfer,Yes,0,105.41,2194.52,3,1,1,1,0,0,1,1,1,6,0,2,0,28.53,2,636,0
CUST0000659933,54:05.6,42,Male,25709.65,college,single,1,2,two_year,electronic_check,No,0,98.7,197.42,3,0,1,1,0,0,1,1,0,8,1,4,1,53.91,9,834,0
CUST0000606559,54:05.3,52,Female,134666.84,bachelor,single,0,20,two_year,mailed_check,Yes,0,93.53,1251.96,4,1,1,0,1,0,1,1,0,1,0,1,1,46.33,28,562,0
CUST0000278263,54:01.0,49,Female,139536.36,college,married,0,2,one_year,electronic_check,Yes,0,75.79,150.07,3,0,0,0,0,0,0,0,1,6,1,1,0,0,32,686,0
CUST0000443810,54:03.1,43,Male,53892.81,phd,married,1,31,one_year,credit_card,No,0,55.34,1676.01,1,1,0,0,0,0,0,0,1,3,1,0,1,0,73,759,0
CUST0000244012,54:00.8,60,Male,143434.41,college,widowed,1,27,one_year,electronic_check,Yes,0,45.14,1188.06,1,0,0,0,0,0,0,1,0,,2,2,1,0,8,666,0
CUST0000106055,53:59.4,81,Female,91408.81,bachelor,married,0,9,one_year,bank_transfer,No,0,80.98,672.67,2,1,1,0,1,0,1,1,0,3,0,1,0,16.97,4,850,0
CUST0000054777,53:58.5,32,Female,31098.72,bachelor,married,1,38,month_to_month,mailed_check,No,0,102.42,4018.03,4,1,1,1,1,0,1,1,0,4,1,2,2,50.51,5,711,0
CUST0000547318,54:04.3,51,Female,39175.68,bachelor,widowed,0,4,one_year,electronic_check,Yes,0,87.44,383.53,5,1,1,0,1,0,0,0,1,5,2,3,0,40.9,37,686,1
CUST0000011776,53:58.3,33,Female,37824.99,bachelor,married,0,39,one_year,electronic_check,No,0,59.75,2364.24,1,1,1,1,0,0,1,1,1,7,2,3,0,85.09,83,626,0
CUST0000452465,54:03.2,47,Male,74256.65,college,divorced,0,1,one_year,bank_transfer,No,0,72.75,70.38,2,1,1,0,1,0,1,0,0,6,0,2,0,31.49,22,656,0
CUST0000721232,54:06.6,42,Female,55078.86,bachelor,married,1,3,two_year,electronic_check,Yes,0,89,272.12,4,1,1,0,0,0,1,0,1,8,1,2,0,56.86,76,675,0
CUST0000326825,54:01.8,63,Male,41670.52,college,single,0,54,one_year,mailed_check,No,0,70.92,3489.26,2,1,1,0,0,0,0,1,0,9,0,1,2,144.36,147,667,0
CUST0000424256,54:03.0,26,Female,58655.82,college,married,3,10,month_to_month,credit_card,Yes,0,130.56,1428.99,6,1,1,0,0,1,1,0,1,7,2,2,0,28.92,69,658,0
CUST0000416605,54:02.9,58,Male,92570.76,college,divorced,0,62,one_year,electronic_check,Yes,0,84.53,3530.82,2,0,1,0,0,0,0,1,0,9,1,1,2,47.6,7,650,0
CUST0000379848,54:02.2,85,Male,70804.95,high_school,single,1,1,one_year,electronic_check,Yes,0,122.72,134.37,4,1,1,0,1,0,1,0,1,1,,4,0,23.87,25,624,1
CUST0000387618,54:02.2,35,Female,23190.92,college,divorced,0,29,two_year,mailed_check,Yes,0,96.31,2605.89,5,1,1,0,1,1,0,1,1,7,0,1,0,60.23,8,501,0
CUST0000377764,54:02.2,28,Male,69238.05,high_school,single,0,13,two_year,bank_transfer,Yes,0,82.42,714.85,1,0,1,0,1,0,1,1,0,6,1,2,1,41.7,13,677,1
